Step,Distillation Loss,CE Loss,Accumulated Distillation Loss,Accumulated CE Loss
1115,196.71603393554688,9.867240905761719,239319.5295677185,10832.554687023163
1116,135.29891967773438,10.490747451782227,239454.82848739624,10843.045434474945
1117,171.15029907226562,10.673426628112793,239625.9787864685,10853.718861103058
1118,258.5635986328125,10.317424774169922,239884.54238510132,10864.036285877228
1119,208.24700927734375,10.327717781066895,240092.78939437866,10874.364003658295
1120,155.62075805664062,10.593469619750977,240248.4101524353,10884.957473278046
1121,180.35934448242188,10.680292129516602,240428.76949691772,10895.637765407562
1122,207.87818908691406,9.826695442199707,240636.64768600464,10905.464460849762
1123,200.56385803222656,10.009601593017578,240837.21154403687,10915.47406244278
1124,173.81460571289062,9.872937202453613,241011.02614974976,10925.346999645233
1125,210.84884643554688,10.59437084197998,241221.8749961853,10935.941370487213
1126,209.88775634765625,10.095285415649414,241431.76275253296,10946.036655902863
1127,275.83544921875,10.504889488220215,241707.5982017517,10956.541545391083
1128,171.1759796142578,9.757755279541016,241878.77418136597,10966.299300670624
1129,194.60153198242188,9.640800476074219,242073.3757133484,10975.940101146698
1130,182.22927856445312,9.535136222839355,242255.60499191284,10985.475237369537
1131,118.15542602539062,9.697299003601074,242373.76041793823,10995.172536373138
1132,126.78843688964844,10.322383880615234,242500.54885482788,11005.494920253754
1133,183.10983276367188,10.932901382446289,242683.65868759155,11016.4278216362
1134,245.4973907470703,10.102020263671875,242929.15607833862,11026.529841899872
1135,78.40878295898438,11.252374649047852,243007.5648612976,11037.78221654892
1136,216.7906494140625,9.80154037475586,243224.35551071167,11047.583756923676
1137,164.5985870361328,9.843293190002441,243388.9540977478,11057.427050113678
1138,173.77828979492188,9.275796890258789,243562.73238754272,11066.702847003937
1139,219.737060546875,10.01077938079834,243782.4694480896,11076.713626384735
1140,184.02932739257812,10.286481857299805,243966.49877548218,11087.000108242035
1141,228.67056274414062,10.05549430847168,244195.16933822632,11097.055602550507
1142,88.85902404785156,10.554731369018555,244284.02836227417,11107.610333919525
1143,230.29226684570312,10.386698722839355,244514.32062911987,11117.997032642365
1144,223.89453125,9.854952812194824,244738.21516036987,11127.85198545456
1145,58.94808578491211,6.968907833099365,244797.16324615479,11134.820893287659
1146,218.31076049804688,10.544652938842773,245015.47400665283,11145.365546226501
1147,158.72512817382812,10.49858283996582,245174.19913482666,11155.864129066467
1148,165.99478149414062,9.80919361114502,245340.1939163208,11165.673322677612
1149,82.32275390625,10.017348289489746,245422.51667022705,11175.690670967102
1150,134.6439208984375,9.796975135803223,245557.1605911255,11185.487646102905
1151,240.84310913085938,9.773215293884277,245798.00370025635,11195.26086139679
1152,145.3386993408203,9.637015342712402,245943.34239959717,11204.897876739502
1153,153.9190673828125,10.516236305236816,246097.26146697998,11215.414113044739
1154,93.46338653564453,9.564659118652344,246190.72485351562,11224.978772163391
1155,181.437255859375,10.017500877380371,246372.162109375,11234.996273040771
1156,63.88475036621094,10.130881309509277,246436.0468597412,11245.12715435028
1157,134.38784790039062,9.964237213134766,246570.4347076416,11255.091391563416
1158,199.7581024169922,10.381485939025879,246770.1928100586,11265.472877502441
1159,167.384033203125,10.572465896606445,246937.57684326172,11276.045343399048
1160,245.8732147216797,10.018593788146973,247183.4500579834,11286.063937187195
1161,306.8557434082031,9.792430877685547,247490.3058013916,11295.85636806488
1162,224.87132263183594,9.666929244995117,247715.17712402344,11305.523297309875
1163,122.51765441894531,9.604815483093262,247837.69477844238,11315.128112792969
1164,79.8780517578125,9.838627815246582,247917.5728302002,11324.966740608215
1165,134.30166625976562,10.265178680419922,248051.87449645996,11335.231919288635
1166,110.37196350097656,10.076364517211914,248162.24645996094,11345.308283805847
1167,176.08071899414062,10.405122756958008,248338.32717895508,11355.713406562805
1168,204.23231506347656,10.029241561889648,248542.55949401855,11365.742648124695
1169,141.93023681640625,9.769495010375977,248684.48973083496,11375.51214313507
1170,173.73001098632812,9.481887817382812,248858.2197418213,11384.994030952454
1171,126.49256896972656,9.739823341369629,248984.71231079102,11394.733854293823
1172,78.9350814819336,7.893298149108887,249063.64739227295,11402.627152442932
1173,260.8003845214844,9.850292205810547,249324.44777679443,11412.477444648743
1174,152.77267456054688,9.69227409362793,249477.22045135498,11422.16971874237
1175,175.84445190429688,11.055253982543945,249653.06490325928,11433.224972724915
1176,105.72736358642578,10.48305606842041,249758.7922668457,11443.708028793335
1177,227.97824096679688,10.18525505065918,249986.7705078125,11453.893283843994
1178,185.99246215820312,10.550929069519043,250172.7629699707,11464.444212913513
1179,226.20620727539062,9.965822219848633,250398.9691772461,11474.410035133362
1180,200.88449096679688,10.303349494934082,250599.8536682129,11484.713384628296
1181,259.20672607421875,9.882116317749023,250859.0603942871,11494.595500946045
1182,202.71624755859375,9.715982437133789,251061.7766418457,11504.311483383179
1183,153.0626220703125,10.677840232849121,251214.83926391602,11514.989323616028
1184,78.16402435302734,9.91971492767334,251293.00328826904,11524.909038543701
1185,172.41012573242188,9.698126792907715,251465.41341400146,11534.607165336609
1186,145.39559936523438,10.072914123535156,251610.8090133667,11544.680079460144
1187,102.05976867675781,9.867117881774902,251712.86878204346,11554.547197341919
1188,206.05276489257812,10.175604820251465,251918.92154693604,11564.72280216217
1189,132.829833984375,10.478282928466797,252051.7513809204,11575.201085090637
1190,132.0706787109375,10.0913724899292,252183.82205963135,11585.292457580566
1191,141.51754760742188,9.918371200561523,252325.33960723877,11595.210828781128
1192,188.0208740234375,10.023619651794434,252513.3604812622,11605.234448432922
1193,103.00204467773438,9.447509765625,252616.36252593994,11614.681958198547
1194,189.99569702148438,10.060264587402344,252806.35822296143,11624.74222278595
1195,112.79496002197266,10.76114273071289,252919.1531829834,11635.503365516663
1196,148.37313842773438,10.588348388671875,253067.52632141113,11646.091713905334
1197,176.60646057128906,9.872154235839844,253244.13278198242,11655.963868141174
1198,201.17022705078125,9.831427574157715,253445.3030090332,11665.795295715332
1199,134.65267944335938,9.805339813232422,253579.95568847656,11675.600635528564
1200,188.87327575683594,9.649557113647461,253768.8289642334,11685.250192642212
1201,102.15245056152344,9.202168464660645,253870.98141479492,11694.452361106873
1202,218.76922607421875,9.802130699157715,254089.75064086914,11704.25449180603
1203,163.04574584960938,10.262797355651855,254252.79638671875,11714.517289161682
1204,184.40673828125,10.349647521972656,254437.203125,11724.866936683655
1205,200.27041625976562,10.476154327392578,254637.47354125977,11735.343091011047
1206,123.13884735107422,9.83812141418457,254760.61238861084,11745.181212425232
1207,281.8894348144531,10.278472900390625,255042.5018234253,11755.459685325623
1208,187.642333984375,10.483095169067383,255230.14415740967,11765.94278049469
1209,117.52989196777344,9.9511079788208,255347.67404937744,11775.89388847351
1210,89.84498596191406,8.574963569641113,255437.51903533936,11784.468852043152
1211,215.69375610351562,9.607490539550781,255653.21279144287,11794.076342582703
1212,94.59388732910156,9.234474182128906,255747.80667877197,11803.310816764832
1213,122.551025390625,8.723738670349121,255870.3577041626,11812.03455543518
1214,174.97230529785156,10.349905967712402,256045.33000946045,11822.384461402893
1215,155.32839965820312,10.38086223602295,256200.65840911865,11832.765323638916
1216,137.79324340820312,9.846479415893555,256338.45165252686,11842.61180305481
1217,61.11186218261719,10.023634910583496,256399.56351470947,11852.635437965393
1218,186.43829345703125,9.971658706665039,256586.0018081665,11862.607096672058
1219,263.712646484375,10.016425132751465,256849.71445465088,11872.62352180481
1220,211.0911865234375,10.624059677124023,257060.80564117432,11883.247581481934
1221,197.19158935546875,9.929910659790039,257257.99723052979,11893.177492141724
1222,179.45578002929688,9.65123462677002,257437.45301055908,11902.828726768494
1223,215.65159606933594,10.217301368713379,257653.10460662842,11913.046028137207
1224,224.99806213378906,9.80689811706543,257878.1026687622,11922.852926254272
1225,231.7513885498047,10.381837844848633,258109.854057312,11933.234764099121
1226,182.4813232421875,9.98876953125,258292.3353805542,11943.223533630371
1227,246.6971893310547,10.101460456848145,258539.03256988525,11953.32499408722
1228,148.1143341064453,9.922403335571289,258687.1469039917,11963.24739742279
1229,192.00872802734375,9.566910743713379,258879.15563201904,11972.814308166504
1230,333.83282470703125,10.176037788391113,259212.98845672607,11982.990345954895
1231,110.22659301757812,9.98016357421875,259323.21504974365,11992.970509529114
1232,164.65997314453125,10.333422660827637,259487.87502288818,12003.303932189941
1233,130.30441284179688,9.911774635314941,259618.17943572998,12013.215706825256
1234,176.3588409423828,9.600776672363281,259794.53827667236,12022.81648349762
1235,190.03561401367188,10.113717079162598,259984.57389068604,12032.930200576782
1236,233.73057556152344,9.605525016784668,260218.30446624756,12042.535725593567
1237,157.82618713378906,10.48622989654541,260376.13065338135,12053.021955490112
1238,162.64166259765625,9.75934886932373,260538.772315979,12062.781304359436
1239,254.73068237304688,10.173859596252441,260793.50299835205,12072.955163955688
1240,161.86322021484375,10.06559944152832,260955.3662185669,12083.020763397217
1241,163.98776245117188,10.42458724975586,261119.35398101807,12093.445350646973
1242,175.79013061523438,10.47934627532959,261295.1441116333,12103.924696922302
1243,145.63229370117188,9.382440567016602,261440.77640533447,12113.307137489319
1244,111.11520385742188,9.318769454956055,261551.8916091919,12122.625906944275
1245,119.76162719726562,10.156439781188965,261671.65323638916,12132.782346725464
1246,213.0373077392578,9.590241432189941,261884.69054412842,12142.372588157654
1247,127.77891540527344,9.201818466186523,262012.4694595337,12151.57440662384
1248,148.4897918701172,9.973423957824707,262160.9592514038,12161.547830581665
1249,124.15369415283203,10.518478393554688,262285.11294555664,12172.06630897522
1250,128.95126342773438,10.537671089172363,262414.0642089844,12182.603980064392
1251,146.74179077148438,10.395340919494629,262560.80599975586,12192.999320983887
1252,187.38064575195312,10.610980033874512,262748.1866455078,12203.610301017761
1253,120.85050964355469,10.654423713684082,262869.03715515137,12214.264724731445
1254,100.34004211425781,9.8723783493042,262969.3771972656,12224.13710308075
1255,213.99566650390625,10.571157455444336,263183.37286376953,12234.708260536194
1256,129.83407592773438,10.527745246887207,263313.20693969727,12245.236005783081
1257,189.25540161132812,10.455183029174805,263502.4623413086,12255.691188812256
1258,102.73684692382812,9.212791442871094,263605.1991882324,12264.903980255127
1259,72.3752212524414,9.990838050842285,263677.57440948486,12274.89481830597
1260,165.2722930908203,10.122735977172852,263842.8467025757,12285.017554283142
1261,174.1637420654297,9.860901832580566,264017.0104446411,12294.878456115723
1262,114.9439697265625,9.283540725708008,264131.9544143677,12304.16199684143
1263,185.91268920898438,10.214221954345703,264317.86710357666,12314.376218795776
1264,111.879638671875,9.730575561523438,264429.74674224854,12324.1067943573
1265,169.39337158203125,9.890518188476562,264599.14011383057,12333.997312545776
1266,100.96149444580078,10.6150541305542,264700.10160827637,12344.61236667633
1267,181.3311767578125,10.956393241882324,264881.4327850342,12355.568759918213
1268,175.35267639160156,10.758646011352539,265056.7854614258,12366.327405929565
1269,94.51080322265625,10.97182846069336,265151.29626464844,12377.299234390259
1270,93.89977264404297,9.513615608215332,265245.1960372925,12386.812849998474
1271,90.86563110351562,9.573419570922852,265336.061668396,12396.386269569397
1272,91.79351806640625,9.486549377441406,265427.8551864624,12405.872818946838
1273,146.32672119140625,9.751114845275879,265574.1819076538,12415.623933792114
1274,163.66220092773438,10.294062614440918,265737.84410858154,12425.917996406555
1275,188.2525634765625,10.46078109741211,265926.0966720581,12436.378777503967
1276,246.45321655273438,10.301839828491211,266172.54988861084,12446.680617332458
1277,248.74673461914062,10.22249984741211,266421.29662323,12456.90311717987
1278,255.40969848632812,10.150202751159668,266676.7063217163,12467.05331993103
1279,214.7684783935547,10.245338439941406,266891.47480010986,12477.298658370972
1280,155.29910278320312,9.833540916442871,267046.77390289307,12487.132199287415
1281,177.58847045898438,9.911763191223145,267224.36237335205,12497.043962478638
1282,104.11476135253906,9.588871002197266,267328.4771347046,12506.632833480835
1283,134.7227325439453,10.080761909484863,267463.19986724854,12516.71359539032
1284,84.60918426513672,10.164297103881836,267547.8090515137,12526.877892494202
1285,108.58963012695312,10.741105079650879,267656.3986816406,12537.618997573853
1286,152.94781494140625,10.401188850402832,267809.34649658203,12548.020186424255
1287,151.04788208007812,11.226021766662598,267960.3943786621,12559.246208190918
1288,180.81539916992188,10.263978958129883,268141.20977783203,12569.510187149048
1289,116.52401733398438,10.17773723602295,268257.733795166,12579.68792438507
1290,174.52420043945312,10.207282066345215,268432.25799560547,12589.895206451416
1291,189.91790771484375,10.326580047607422,268622.1759033203,12600.221786499023
1292,197.10321044921875,9.7378568649292,268819.27911376953,12609.959643363953
1293,200.961181640625,10.394143104553223,269020.24029541016,12620.353786468506
1294,151.31600952148438,10.24847412109375,269171.55630493164,12630.6022605896
1295,163.17230224609375,9.712606430053711,269334.72860717773,12640.314867019653
1296,158.92532348632812,9.997114181518555,269493.65393066406,12650.311981201172
1297,125.40884399414062,10.851530075073242,269619.0627746582,12661.163511276245
1298,111.64649963378906,9.16286849975586,269730.709274292,12670.326379776001
1299,133.8836212158203,10.029533386230469,269864.5928955078,12680.355913162231
1300,141.31503295898438,10.681599617004395,270005.9079284668,12691.037512779236
1301,118.91908264160156,10.144960403442383,270124.8270111084,12701.182473182678
1302,90.78710174560547,9.489216804504395,270215.614112854,12710.671689987183
1303,156.18606567382812,9.855574607849121,270371.80017852783,12720.527264595032
1304,230.5677490234375,10.025196075439453,270602.36792755127,12730.552460670471
1305,136.00491333007812,10.598200798034668,270738.37284088135,12741.150661468506
1306,80.87854766845703,9.494577407836914,270819.2513885498,12750.645238876343
1307,124.90902709960938,9.854732513427734,270944.1604156494,12760.49997138977
1308,189.9791259765625,9.931992530822754,271134.139541626,12770.431963920593
1309,228.3280487060547,10.74289608001709,271362.46759033203,12781.17486000061
1310,115.95484924316406,9.931830406188965,271478.4224395752,12791.1066904068
1311,90.77153015136719,9.710725784301758,271569.19396972656,12800.817416191101
1312,131.35243225097656,10.473153114318848,271700.54640197754,12811.29056930542
1313,219.49411010742188,10.096660614013672,271920.04051208496,12821.387229919434
1314,108.65544128417969,10.311184883117676,272028.69595336914,12831.698414802551
1315,107.49394226074219,10.660818099975586,272136.1898956299,12842.359232902527
1316,109.98715209960938,10.331426620483398,272246.1770477295,12852.69065952301
1317,199.87396240234375,10.455388069152832,272446.05101013184,12863.146047592163
1318,124.60576629638672,11.745643615722656,272570.6567764282,12874.891691207886
1319,84.65856170654297,9.534396171569824,272655.31533813477,12884.426087379456
1320,99.5965805053711,9.887639045715332,272754.91191864014,12894.31372642517
1321,220.7643280029297,10.433568954467773,272975.67624664307,12904.747295379639
1322,174.40487670898438,9.892788887023926,273150.08112335205,12914.640084266663
1323,124.09339904785156,9.913840293884277,273274.1745223999,12924.553924560547
1324,185.8485107421875,10.649507522583008,273460.0230331421,12935.20343208313
1325,227.06710815429688,10.504685401916504,273687.0901412964,12945.708117485046
1326,119.51420593261719,10.685717582702637,273806.604347229,12956.393835067749
1327,68.27559661865234,9.005671501159668,273874.87994384766,12965.399506568909
1328,171.77883911132812,10.261940956115723,274046.658782959,12975.661447525024
1329,195.09449768066406,9.87812614440918,274241.75328063965,12985.539573669434
1330,112.13184356689453,9.863282203674316,274353.88512420654,12995.402855873108
1331,126.63447570800781,10.704072952270508,274480.51959991455,13006.106928825378
1332,83.31624603271484,9.297113418579102,274563.83584594727,13015.404042243958
1333,166.48907470703125,9.921185493469238,274730.3249206543,13025.325227737427
1334,98.71361541748047,9.927119255065918,274829.0385360718,13035.252346992493
1335,161.59735107421875,10.299692153930664,274990.635887146,13045.552039146423
1336,123.33291625976562,10.41740608215332,275113.96880340576,13055.969445228577
1337,161.62025451660156,11.396394729614258,275275.58905792236,13067.365839958191
1338,173.98687744140625,10.143621444702148,275449.57593536377,13077.509461402893
1339,100.3344955444336,9.633467674255371,275549.9104309082,13087.142929077148
1340,116.93095397949219,9.687533378601074,275666.8413848877,13096.83046245575
1341,178.55331420898438,10.272192001342773,275845.3946990967,13107.102654457092
1342,147.17820739746094,10.218155860900879,275992.57290649414,13117.320810317993
1343,117.40739440917969,9.013282775878906,276109.9803009033,13126.334093093872
1344,229.38552856445312,10.410299301147461,276339.3658294678,13136.74439239502
1345,49.16830062866211,5.971681118011475,276388.53413009644,13142.716073513031
1346,108.36969757080078,9.868287086486816,276496.90382766724,13152.584360599518
1347,178.27593994140625,9.81808090209961,276675.17976760864,13162.402441501617
1348,222.40618896484375,10.37061882019043,276897.5859565735,13172.773060321808
1349,128.53884887695312,9.7713623046875,277026.12480545044,13182.544422626495
1350,196.56539916992188,10.502876281738281,277222.69020462036,13193.047298908234
1351,177.29690551757812,10.534579277038574,277399.98711013794,13203.581878185272
1352,126.32081604003906,10.38335132598877,277526.307926178,13213.965229511261
1353,232.0757293701172,10.730817794799805,277758.3836555481,13224.69604730606
1354,186.99755859375,10.605107307434082,277945.38121414185,13235.301154613495
1355,142.81076049804688,10.604126930236816,278088.1919746399,13245.905281543732
1356,170.0887451171875,10.630399703979492,278258.2807197571,13256.535681247711
1357,134.4001922607422,10.775014877319336,278392.6809120178,13267.31069612503
1358,189.0750274658203,10.118492126464844,278581.75593948364,13277.429188251495
1359,175.29693603515625,9.925336837768555,278757.0528755188,13287.354525089264
1360,122.45693969726562,9.408731460571289,278879.50981521606,13296.763256549835
1361,118.53562927246094,10.401620864868164,278998.0454444885,13307.164877414703
1362,215.00784301757812,10.266545295715332,279213.0532875061,13317.431422710419
1363,224.0045166015625,10.137040138244629,279437.05780410767,13327.568462848663
1364,201.78981018066406,10.675871849060059,279638.84761428833,13338.244334697723
1365,210.55545043945312,10.552454948425293,279849.4030647278,13348.796789646149
1366,192.41128540039062,10.567156791687012,280041.8143501282,13359.363946437836
1367,99.10968017578125,10.212596893310547,280140.92403030396,13369.576543331146
1368,149.76654052734375,10.731526374816895,280290.6905708313,13380.308069705963
1369,125.85139465332031,10.765812873840332,280416.5419654846,13391.073882579803
1370,179.4282684326172,10.457342147827148,280595.97023391724,13401.53122472763
1371,59.25183868408203,8.08418083190918,280655.2220726013,13409.61540555954
1372,233.34483337402344,10.578017234802246,280888.56690597534,13420.193422794342
1373,184.16285705566406,10.831376075744629,281072.729763031,13431.024798870087
1374,201.15060424804688,10.633410453796387,281273.88036727905,13441.658209323883
1375,162.92941284179688,10.320845603942871,281436.80978012085,13451.979054927826
1376,204.23733520507812,10.27101993560791,281641.0471153259,13462.250074863434
1377,162.94808959960938,10.89304256439209,281803.99520492554,13473.143117427826
1378,246.58612060546875,10.482107162475586,282050.581325531,13483.625224590302
1379,163.8201904296875,9.756658554077148,282214.4015159607,13493.381883144379
1380,239.77796936035156,10.010503768920898,282454.17948532104,13503.3923869133
1381,139.86016845703125,10.312525749206543,282594.0396537781,13513.704912662506
1382,147.92974853515625,10.51895523071289,282741.96940231323,13524.223867893219
1383,205.0394287109375,10.570816040039062,282947.00883102417,13534.794683933258
1384,117.69338989257812,11.412280082702637,283064.70222091675,13546.20696401596
1385,132.36178588867188,9.898792266845703,283197.0640068054,13556.105756282806
1386,84.24295806884766,10.35399341583252,283281.30696487427,13566.459749698639
1387,162.7391357421875,10.19894027709961,283444.04610061646,13576.658689975739
1388,124.84841918945312,9.985595703125,283568.8945198059,13586.644285678864
1389,154.4289093017578,10.493946075439453,283723.32342910767,13597.138231754303
1390,173.7911376953125,10.798592567443848,283897.114566803,13607.936824321747
1391,148.78150939941406,10.195985794067383,284045.8960762024,13618.132810115814
1392,100.88615417480469,9.83938217163086,284146.7822303772,13627.972192287445
1393,188.100830078125,10.53770637512207,284334.8830604553,13638.509898662567
1394,156.02340698242188,10.03577995300293,284490.90646743774,13648.54567861557
1395,109.85052490234375,9.75934886932373,284600.7569923401,13658.305027484894
1396,70.90132904052734,9.728487014770508,284671.6583213806,13668.033514499664
1397,191.90460205078125,9.744455337524414,284863.5629234314,13677.777969837189
1398,145.67233276367188,10.09528636932373,285009.23525619507,13687.873256206512
1399,66.89701843261719,9.383935928344727,285076.1322746277,13697.257192134857
1400,229.3560028076172,10.293731689453125,285305.4882774353,13707.55092382431
1401,72.1994857788086,10.811796188354492,285377.6877632141,13718.362720012665
1402,122.30549621582031,10.296721458435059,285499.99325942993,13728.6594414711
1403,164.03543090820312,9.996755599975586,285664.02869033813,13738.656197071075
1404,127.09442138671875,9.80078125,285791.12311172485,13748.456978321075
1405,145.57162475585938,10.039891242980957,285936.6947364807,13758.496869564056
1406,152.02294921875,10.808456420898438,286088.71768569946,13769.305325984955
1407,96.00984191894531,10.319628715515137,286184.7275276184,13779.62495470047
1408,154.9345703125,10.984331130981445,286339.6620979309,13790.609285831451
1409,207.92098999023438,10.096504211425781,286547.58308792114,13800.705790042877
1410,84.60096740722656,10.592180252075195,286632.18405532837,13811.297970294952
1411,113.50917053222656,10.106355667114258,286745.6932258606,13821.404325962067
1412,129.03472900390625,10.129376411437988,286874.7279548645,13831.533702373505
1413,94.78836822509766,10.689912796020508,286969.5163230896,13842.223615169525
1414,144.87020874023438,10.109537124633789,287114.38653182983,13852.333152294159
1415,130.33468627929688,9.554890632629395,287244.72121810913,13861.888042926788
1416,169.496826171875,10.273843765258789,287414.218044281,13872.161886692047
1417,173.29696655273438,10.105463027954102,287587.51501083374,13882.267349720001
1418,109.8663330078125,9.54051685333252,287697.38134384155,13891.807866573334
1419,154.0893096923828,9.984488487243652,287851.47065353394,13901.792355060577
1420,97.88471221923828,10.542180061340332,287949.3553657532,13912.334535121918
1421,147.53289794921875,10.319977760314941,288096.8882637024,13922.654512882233
1422,284.0350341796875,10.64813232421875,288380.9232978821,13933.302645206451
1423,143.43655395507812,10.319146156311035,288524.35985183716,13943.621791362762
1424,237.98928833007812,10.201336860656738,288762.34914016724,13953.82312822342
1425,185.0684051513672,9.845048904418945,288947.4175453186,13963.668177127838
1426,187.763916015625,10.230406761169434,289135.1814613342,13973.898583889008
1427,156.5533905029297,10.23460865020752,289291.73485183716,13984.133192539215
1428,170.5732421875,9.938429832458496,289462.30809402466,13994.071622371674
1429,150.88922119140625,9.937365531921387,289613.19731521606,14004.008987903595
1430,158.35711669921875,9.750311851501465,289771.5544319153,14013.759299755096
1431,114.86344146728516,9.906795501708984,289886.41787338257,14023.666095256805
1432,196.21437072753906,10.460294723510742,290082.6322441101,14034.126389980316
1433,163.8271942138672,10.064290046691895,290246.459438324,14044.190680027008
1434,205.0915069580078,10.05494499206543,290451.550945282,14054.245625019073
1435,104.03150177001953,9.838005065917969,290555.582447052,14064.083630084991
1436,167.34649658203125,9.88561725616455,290722.92894363403,14073.969247341156
1437,226.68731689453125,10.120922088623047,290949.61626052856,14084.090169429779
1438,160.18539428710938,10.521985054016113,291109.8016548157,14094.612154483795
1439,150.45884704589844,10.144704818725586,291260.2605018616,14104.75685930252
1440,100.57511901855469,10.175226211547852,291360.8356208801,14114.932085514069
1441,241.04266357421875,10.89301872253418,291601.87828445435,14125.825104236603
1442,65.73068237304688,9.606444358825684,291667.6089668274,14135.431548595428
1443,257.48138427734375,10.57615852355957,291925.09035110474,14146.007707118988
1444,167.99703979492188,10.636337280273438,292093.08739089966,14156.644044399261
1445,87.98077392578125,9.211199760437012,292181.06816482544,14165.855244159698
1446,184.729736328125,10.16343879699707,292365.79790115356,14176.018682956696
1447,161.97543334960938,9.98709487915039,292527.7733345032,14186.005777835846
1448,181.72763061523438,10.557323455810547,292709.5009651184,14196.563101291656
1449,161.52993774414062,10.324931144714355,292871.03090286255,14206.88803243637
1450,227.33665466308594,10.101874351501465,293098.36755752563,14216.989906787872
1451,59.05375289916992,10.204365730285645,293157.4213104248,14227.194272518158
1452,121.89022064208984,9.951512336730957,293279.3115310669,14237.145784854889
1453,156.88768005371094,9.608307838439941,293436.1992111206,14246.754092693329
1454,149.62548828125,10.319417953491211,293585.82469940186,14257.07351064682
1455,107.97679901123047,9.316276550292969,293693.8014984131,14266.389787197113
1456,115.81459045410156,10.458127975463867,293809.6160888672,14276.847915172577
1457,104.6753921508789,10.566520690917969,293914.29148101807,14287.414435863495
1458,159.1066131591797,10.23764705657959,294073.39809417725,14297.652082920074
1459,192.482666015625,9.569252967834473,294265.8807601929,14307.221335887909
1460,110.46284484863281,9.8611478805542,294376.3436050415,14317.082483768463
1461,171.35220336914062,10.509474754333496,294547.69580841064,14327.591958522797
1462,100.03050994873047,10.109540939331055,294647.7263183594,14337.701499462128
1463,117.47645568847656,9.72004222869873,294765.20277404785,14347.421541690826
1464,150.14791870117188,10.44350528717041,294915.350692749,14357.865046977997
1465,215.343505859375,11.065094947814941,295130.6941986084,14368.930141925812
1466,105.87761688232422,10.523040771484375,295236.5718154907,14379.453182697296
1467,126.18379211425781,9.826875686645508,295362.755607605,14389.280058383942
1468,52.9157829284668,8.887325286865234,295415.67139053345,14398.167383670807
1469,169.11373901367188,10.208597183227539,295584.7851295471,14408.375980854034
1470,136.68934631347656,10.208695411682129,295721.4744758606,14418.584676265717
1471,130.912353515625,10.538741111755371,295852.3868293762,14429.123417377472
1472,69.91943359375,9.122925758361816,295922.30626296997,14438.246343135834
1473,161.96377563476562,10.0615873336792,296084.27003860474,14448.307930469513
1474,178.0524139404297,10.27900218963623,296262.32245254517,14458.58693265915
1475,99.70890808105469,10.406682968139648,296362.0313606262,14468.993615627289
1476,81.52322387695312,10.177288055419922,296443.5545845032,14479.170903682709
1477,161.88189697265625,9.978442192077637,296605.43648147583,14489.149345874786
1478,76.41814422607422,9.400772094726562,296681.8546257019,14498.550117969513
1479,108.22065734863281,9.731739044189453,296790.07528305054,14508.281857013702
1480,138.02719116210938,10.544976234436035,296928.10247421265,14518.826833248138
1481,165.90927124023438,10.617751121520996,297094.0117454529,14529.44458436966
1482,107.16500091552734,10.84461784362793,297201.1767463684,14540.289202213287
1483,119.99678039550781,9.938164710998535,297321.1735267639,14550.227366924286
1484,131.7174072265625,9.619985580444336,297452.8909339905,14559.84735250473
1485,186.28134155273438,10.329537391662598,297639.1722755432,14570.176889896393
1486,93.56791687011719,9.6160888671875,297732.74019241333,14579.79297876358
1487,75.92726135253906,10.777053833007812,297808.66745376587,14590.570032596588
1488,205.61549377441406,10.239996910095215,298014.2829475403,14600.810029506683
1489,155.563720703125,10.329946517944336,298169.8466682434,14611.139976024628
1490,78.55010223388672,9.380987167358398,298248.3967704773,14620.520963191986
1491,115.5123291015625,9.454752922058105,298363.90909957886,14629.975716114044
1492,105.20350646972656,9.743865013122559,298469.1126060486,14639.719581127167
1493,108.38206481933594,9.784645080566406,298577.4946708679,14649.504226207733
1494,166.50344848632812,10.360569953918457,298743.99811935425,14659.864796161652
1495,115.87659454345703,9.748885154724121,298859.8747138977,14669.613681316376
1496,86.01220703125,10.106898307800293,298945.88692092896,14679.720579624176
1497,117.951171875,10.727493286132812,299063.83809280396,14690.448072910309
1498,290.76275634765625,10.253045082092285,299354.6008491516,14700.701117992401
1499,157.49801635742188,10.507843971252441,299512.09886550903,14711.208961963654
1500,231.73812866210938,10.616436004638672,299743.83699417114,14721.825397968292
1501,139.4439239501953,11.119507789611816,299883.28091812134,14732.944905757904
1502,102.08135986328125,8.42333698272705,299985.3622779846,14741.368242740631
1503,107.1776123046875,10.060763359069824,300092.5398902893,14751.429006099701
1504,120.78170776367188,10.10549545288086,300213.321598053,14761.534501552582
1505,163.09915161132812,11.272183418273926,300376.4207496643,14772.806684970856
1506,185.22698974609375,10.431120872497559,300561.6477394104,14783.237805843353
1507,142.60324096679688,9.777410507202148,300704.2509803772,14793.015216350555
1508,141.9682159423828,9.935242652893066,300846.2191963196,14802.950459003448
1509,134.05487060546875,9.967940330505371,300980.27406692505,14812.918399333954
1510,216.20440673828125,10.063941955566406,301196.47847366333,14822.98234128952
1511,170.34414672851562,10.449443817138672,301366.82262039185,14833.431785106659
1512,234.06753540039062,10.469192504882812,301600.89015579224,14843.900977611542
1513,172.064208984375,10.642061233520508,301772.9543647766,14854.543038845062
1514,156.20294189453125,10.512742042541504,301929.15730667114,14865.055780887604
